time_epoch,time,open,high,low,close,tick_volume,spread_points,real_volume
1772063700,2026.02.25 23:55:00,5164.34,5170.60,5164.28,5168.87,378,19,0
1772067600,2026.02.26 01:00:00,5165.55,5179.24,5165.13,5175.46,546,19,0
1772067900,2026.02.26 01:05:00,5175.46,5182.06,5174.22,5179.78,542,14,0
1772068200,2026.02.26 01:10:00,5179.78,5179.81,5166.25,5168.77,484,14,0
1772068500,2026.02.26 01:15:00,5168.77,5175.06,5163.93,5174.06,597,14,0
1772068800,2026.02.26 01:20:00,5174.00,5180.02,5170.41,5170.72,547,14,0
1772069100,2026.02.26 01:25:00,5170.73,5171.49,5167.11,5170.00,472,14,0
1772069400,2026.02.26 01:30:00,5169.96,5170.25,5165.43,5168.98,458,14,0
1772069700,2026.02.26 01:35:00,5168.98,5169.97,5164.06,5169.95,478,14,0
1772070000,2026.02.26 01:40:00,5169.95,5174.51,5168.74,5172.68,505,14,0
1772070300,2026.02.26 01:45:00,5172.66,5178.99,5166.39,5167.36,689,14,0
1772070600,2026.02.26 01:50:00,5167.36,5170.70,5165.17,5169.59,679,14,0
1772070900,2026.02.26 01:55:00,5169.60,5170.80,5161.53,5163.23,715,14,0
1772071200,2026.02.26 02:00:00,5163.27,5168.05,5155.65,5159.36,899,14,0
1772071500,2026.02.26 02:05:00,5160.18,5167.50,5156.49,5162.11,746,14,0
1772071800,2026.02.26 02:10:00,5162.12,5169.48,5160.76,5167.77,576,14,0
1772072100,2026.02.26 02:15:00,5167.77,5174.65,5167.76,5169.74,565,14,0
1772072400,2026.02.26 02:20:00,5170.13,5182.88,5169.51,5180.95,690,14,0
1772072700,2026.02.26 02:25:00,5180.94,5186.39,5179.02,5185.21,615,14,0
1772073000,2026.02.26 02:30:00,5185.38,5189.56,5182.38,5182.38,766,14,0
1772073300,2026.02.26 02:35:00,5182.38,5185.28,5181.45,5182.67,590,14,0
1772073600,2026.02.26 02:40:00,5182.69,5188.63,5181.30,5188.59,510,14,0
1772073900,2026.02.26 02:45:00,5188.60,5190.15,5185.28,5186.02,501,14,0
1772074200,2026.02.26 02:50:00,5185.98,5191.15,5185.04,5189.87,462,14,0
1772074500,2026.02.26 02:55:00,5189.88,5192.14,5186.23,5188.31,678,14,0
1772074800,2026.02.26 03:00:00,5188.31,5198.47,5188.22,5194.67,1055,14,0
1772075100,2026.02.26 03:05:00,5194.76,5194.82,5183.05,5184.06,901,16,0
1772075400,2026.02.26 03:10:00,5184.08,5189.10,5182.88,5187.68,932,16,0
1772075700,2026.02.26 03:15:00,5187.68,5192.65,5187.52,5189.49,814,16,0
1772076000,2026.02.26 03:20:00,5189.49,5195.25,5183.56,5186.22,823,16,0
1772076300,2026.02.26 03:25:00,5186.24,5187.24,5179.02,5180.60,728,16,0
1772076600,2026.02.26 03:30:00,5180.53,5188.32,5178.62,5188.00,865,16,0
