time_epoch,time,open,high,low,close,tick_volume,spread_points,real_volume
1743138900,2025.03.28 05:15:00,3073.73,3077.51,3073.59,3075.56,891,20,0
1743139800,2025.03.28 05:30:00,3075.55,3075.62,3070.97,3071.09,1159,20,0
1743140700,2025.03.28 05:45:00,3071.10,3072.55,3070.03,3071.90,985,20,0
1743141600,2025.03.28 06:00:00,3071.80,3072.48,3070.46,3071.09,925,20,0
1743142500,2025.03.28 06:15:00,3071.08,3073.97,3069.99,3073.73,1063,20,0
1743143400,2025.03.28 06:30:00,3073.73,3074.08,3069.65,3072.38,900,20,0
1743144300,2025.03.28 06:45:00,3072.36,3076.60,3072.33,3075.18,835,20,0
1743145200,2025.03.28 07:00:00,3075.18,3075.27,3072.56,3072.79,692,20,0
1743146100,2025.03.28 07:15:00,3072.79,3074.13,3072.70,3074.00,453,20,0
1743147000,2025.03.28 07:30:00,3073.98,3075.36,3073.03,3073.54,600,20,0
1743147900,2025.03.28 07:45:00,3073.56,3073.86,3072.78,3073.82,510,20,0
1743148800,2025.03.28 08:00:00,3073.82,3074.54,3072.52,3072.87,547,20,0
1743149700,2025.03.28 08:15:00,3072.87,3076.68,3072.87,3076.40,718,20,0
1743150600,2025.03.28 08:30:00,3076.40,3079.25,3075.94,3077.94,902,20,0
1743151500,2025.03.28 08:45:00,3077.94,3082.04,3077.08,3077.81,1245,20,0
1743152400,2025.03.28 09:00:00,3077.73,3082.75,3076.68,3080.42,1211,20,0
1743153300,2025.03.28 09:15:00,3080.44,3081.93,3079.30,3081.93,1025,20,0
1743154200,2025.03.28 09:30:00,3081.86,3083.30,3080.22,3082.23,1157,20,0
1743155100,2025.03.28 09:45:00,3082.24,3084.88,3082.16,3084.44,1053,20,0
1743156000,2025.03.28 10:00:00,3084.73,3085.98,3082.57,3083.33,1076,20,0
1743156900,2025.03.28 10:15:00,3083.34,3085.61,3082.06,3083.10,1014,20,0
1743157800,2025.03.28 10:30:00,3083.10,3083.20,3080.16,3082.14,1060,20,0
1743158700,2025.03.28 10:45:00,3082.14,3082.54,3077.62,3079.32,1022,20,0
1743159600,2025.03.28 11:00:00,3079.28,3081.23,3073.94,3075.03,1151,20,0
1743160500,2025.03.28 11:15:00,3074.97,3075.03,3066.12,3066.28,1271,20,0
1743161400,2025.03.28 11:30:00,3066.28,3071.58,3066.11,3071.20,1193,20,0
1743162300,2025.03.28 11:45:00,3071.27,3074.07,3070.32,3072.90,947,20,0
1743163200,2025.03.28 12:00:00,3073.20,3073.63,3069.67,3071.91,968,20,0
1743164100,2025.03.28 12:15:00,3071.91,3073.92,3071.22,3073.87,987,20,0
1743165000,2025.03.28 12:30:00,3073.87,3076.09,3072.01,3075.26,989,20,0
1743165900,2025.03.28 12:45:00,3075.11,3075.14,3072.02,3072.82,897,20,0
1743166800,2025.03.28 13:00:00,3072.87,3074.22,3070.30,3072.02,872,20,0
1743167700,2025.03.28 13:15:00,3072.02,3072.44,3067.35,3070.24,1125,20,0
1743168600,2025.03.28 13:30:00,3070.11,3074.63,3069.66,3073.79,960,20,0
1743169500,2025.03.28 13:45:00,3073.81,3074.56,3073.53,3074.31,912,20,0
1743170400,2025.03.28 14:00:00,3074.31,3076.85,3074.13,3076.76,1061,20,0
1743171300,2025.03.28 14:15:00,3076.80,3079.16,3076.37,3078.60,1066,20,0
1743172200,2025.03.28 14:30:00,3078.61,3079.81,3077.37,3077.75,890,20,0
1743173100,2025.03.28 14:45:00,3077.75,3078.64,3076.16,3076.32,988,20,0
1743174000,2025.03.28 15:00:00,3076.32,3076.72,3073.72,3076.56,1026,20,0
1743174900,2025.03.28 15:15:00,3076.38,3076.69,3072.48,3076.07,1132,20,0
1743175800,2025.03.28 15:30:00,3076.03,3081.05,3074.03,3080.14,1364,20,0
1743176700,2025.03.28 15:45:00,3080.17,3081.92,3077.15,3077.40,1278,20,0
1743177600,2025.03.28 16:00:00,3077.41,3079.74,3071.23,3073.63,1556,20,0
1743178500,2025.03.28 16:15:00,3073.70,3077.25,3070.78,3077.19,1460,20,0
1743179400,2025.03.28 16:30:00,3076.78,3079.42,3071.26,3075.84,1544,20,0
1743180300,2025.03.28 16:45:00,3075.78,3084.11,3074.62,3083.23,1480,20,0
1743181200,2025.03.28 17:00:00,3083.44,3086.75,3080.09,3080.45,1560,20,0
1743182100,2025.03.28 17:15:00,3080.38,3084.21,3075.49,3075.58,1518,20,0
1743183000,2025.03.28 17:30:00,3076.04,3076.36,3068.09,3073.99,1645,20,0
